firstInteractive-FCP_std (ms),firstInteractive-FCP_min (ms),firstInteractive-FMP-ReverseSearch_avg (ms),firstInteractive-FMP-ReverseSearch_std (ms),firstInteractive-FCP-ReverseSearch_max (ms),firstInteractive-FMP-Network_avg (ms),firstInteractive-FMP-ReverseSearchFromNetworkFirstInteractive_max (ms),firstInteractive-FMP-Network_min (ms),firstInteractive-FMP-Network_max (ms),timeToFirstInteractive_max (ms),firstInteractive-FCP-ReverseSearch_min (ms),firstInteractive-StartNav_avg (ms),firstInteractive-StartNav_min (ms),firstInteractive-FMP_std (ms),firstInteractive-StartNav-ReverseSearch_max (ms),timeToFirstMeaningfulPaint_min (ms),timeToFirstMeaningfulPaint_max (ms),page_name,timeToOnload_min (ms),timeToOnload_avg (ms),timeToFirstInteractive_avg (ms),firstInteractive-FMP-ReverseSearchFromNetworkFirstInteractive_std (ms),firstInteractive-StartNav-ReverseSearch_min (ms),firstInteractive-FCP_avg (ms),timeToOnload_max (ms),firstInteractive-FMP-ReverseSearch_max (ms),firstInteractive-StartNav_max (ms),trace,firstInteractive-FMP-Network_std (ms),timeToFirstMeaningfulPaint_avg (ms),timeToFirstContentfulPaint_std (ms),firstInteractive-FCP-ReverseSearch_avg (ms),timeToFirstContentfulPaint_max (ms),timeToOnload_std (ms),timeToFirstInteractive_std (ms),firstInteractive-FMP-ReverseSearchFromNetworkFirstInteractive_avg (ms),firstInteractive-FMP-ReverseSearch_min (ms),firstInteractive-FCP_max (ms),firstInteractive-FMP_min (ms),firstInteractive-FMP_avg (ms),timeToFirstMeaningfulPaint_std (ms),timeToFirstInteractive_min (ms),firstInteractive-StartNav_std (ms),firstInteractive-StartNav-ReverseSearch_avg (ms),timeToFirstContentfulPaint_min (ms),firstInteractive-FCP-ReverseSearch_std (ms),firstInteractive-FMP_max (ms),firstInteractive-StartNav-ReverseSearch_std (ms),timeToFirstContentfulPaint_avg (ms),firstInteractive-FMP-ReverseSearchFromNetworkFirstInteractive_min (ms)
0.0,65733.42776200469,65733.42776200469,0.0,65733.42776200469,68710.30076200441,65733.42776200469,68710.30076200441,68710.30076200441,58414.90300000008,65733.42776200469,12124.90676200451,12124.90676200451,0.0,65733.42776200469,10449.308999999892,10449.308999999892,http://www.zx555.net (#6),53045.345000000205,53045.345000000205,58414.90300000008,0.0,65733.42776200469,65733.42776200469,53045.345000000205,65733.42776200469,12124.90676200451,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-14_22-38-41-91631.html,0.0,10449.308999999892,0.0,65733.42776200469,10449.24599999981,0.0,0.0,65733.42776200469,65733.42776200469,65733.42776200469,65733.42776200469,65733.42776200469,0.0,58414.90300000008,0.0,65733.42776200469,10449.24599999981,0.0,65733.42776200469,0.0,10449.24599999981,65733.42776200469
0.0,63231.855186499095,63231.855186499095,0.0,63231.855186499095,68842.64218649907,63231.855186499095,68842.64218649907,68842.64218649907,56053.76900000005,63231.855186499095,37581.34268649907,11930.83018649904,0.0,63231.855186499095,10345.684000000008,10345.684000000008,http://www.zx555.net (#10),52178.342000000004,52178.342000000004,56053.76900000005,0.0,63231.855186499095,63231.855186499095,52178.342000000004,63231.855186499095,63231.855186499095,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-14_21-55-54-90757.html,0.0,10345.684000000008,0.0,63231.855186499095,10345.615000000049,0.0,0.0,63231.855186499095,63231.855186499095,63231.855186499095,63231.855186499095,63231.855186499095,0.0,56053.76900000005,36275.302659320645,63231.855186499095,10345.615000000049,0.0,63231.855186499095,0.0,10345.615000000049,63231.855186499095
0.0,63936.344569998786,63936.344569998786,0.0,63936.344569998786,68711.77256999884,63936.344569998786,68711.77256999884,68711.77256999884,56581.85999999986,63936.344569998786,38000.70356999895,12065.062569999103,0.0,63936.344569998786,10242.126000000164,10242.126000000164,http://www.zx555.net (#22),51918.71900000004,51918.71900000004,56581.85999999986,0.0,63936.344569998786,63936.344569998786,51918.71900000004,63936.344569998786,63936.344569998786,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-14_22-25-16-96703.html,0.0,10242.126000000164,0.0,63936.344569998786,10242.063000000082,0.0,0.0,63936.344569998786,63936.344569998786,63936.344569998786,63936.344569998786,63936.344569998786,0.0,56581.85999999986,36678.53525103947,63936.344569998786,10242.063000000082,0.0,63936.344569998786,0.0,10242.063000000082,63936.344569998786
0.0,65215.05182400608,65215.05182400608,0.0,65215.05182400608,69001.04782400581,65215.05182400608,69001.04782400581,69001.04782400581,57918.90600000025,65215.05182400608,38615.91382400587,12016.775824005663,0.0,65215.05182400608,10329.314000000246,10329.314000000246,http://www.zx555.net (#8),52168.88899999997,52168.88899999997,57918.90600000025,0.0,65215.05182400608,65215.05182400608,52168.88899999997,65215.05182400608,65215.05182400608,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-14_22-43-11-37566.html,0.0,10329.314000000246,0.0,65215.05182400608,10329.251000000164,0.0,0.0,65215.05182400608,65215.05182400608,65215.05182400608,65215.05182400608,65215.05182400608,0.0,57918.90600000025,37616.86170703386,65215.05182400608,10329.251000000164,0.0,65215.05182400608,0.0,10329.251000000164,65215.05182400608
0.0,65510.7944430008,65510.7944430008,0.0,65510.7944430008,69653.3974430008,65510.7944430008,69653.3974430008,69653.3974430008,58391.71100000012,65510.7944430008,38683.47644300071,11856.158443000631,0.0,65510.7944430008,10334.023000000045,10334.023000000045,http://www.zx555.net (#20),52858.033999999985,52858.033999999985,58391.71100000012,0.0,65510.7944430008,65510.7944430008,52858.033999999985,65510.7944430008,65510.7944430008,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-14_22-20-45-56910.html,0.0,10334.023000000045,0.0,65510.7944430008,10333.959000000032,0.0,0.0,65510.7944430008,65510.7944430008,65510.7944430008,65510.7944430008,65510.7944430008,0.0,58391.71100000012,37939.556957695975,65510.7944430008,10333.959000000032,0.0,65510.7944430008,0.0,10333.959000000032,65510.7944430008
0.0,65466.681779000355,65466.681779000355,0.0,65466.681779000355,68354.12477900046,65466.681779000355,68354.12477900046,68354.12477900046,58325.83099999992,65466.681779000355,38676.067779000325,11885.453779000296,0.0,65466.681779000355,10271.57899999991,10271.57899999991,http://www.zx555.net (#16),52526.14500000002,52526.14500000002,58325.83099999992,0.0,65466.681779000355,65466.681779000355,52526.14500000002,65466.681779000355,65466.681779000355,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-14_22-09-28-61970.html,0.0,10271.57899999991,0.0,65466.681779000355,10271.514999999898,0.0,0.0,65466.681779000355,65466.681779000355,65466.681779000355,65466.681779000355,65466.681779000355,0.0,58325.83099999992,37887.64966310256,65466.681779000355,10271.514999999898,0.0,65466.681779000355,0.0,10271.514999999898,65466.681779000355
0.0,66308.10644500336,66308.10644500336,0.0,66308.10644500336,69406.22544500341,66308.10644500336,69406.22544500341,69406.22544500341,58993.619000000006,66308.10644500336,12079.975445003332,12079.975445003332,0.0,66308.10644500336,10312.579999999958,10312.579999999958,http://www.zx555.net (#14),53347.45200000005,53347.45200000005,58993.619000000006,0.0,66308.10644500336,66308.10644500336,53347.45200000005,66308.10644500336,12079.975445003332,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-14_22-05-00-49745.html,0.0,10312.579999999958,0.0,66308.10644500336,10312.515999999945,0.0,0.0,66308.10644500336,66308.10644500336,66308.10644500336,66308.10644500336,66308.10644500336,0.0,58993.619000000006,0.0,66308.10644500336,10312.515999999945,0.0,66308.10644500336,0.0,10312.515999999945,66308.10644500336
0.0,65071.84147900516,65071.84147900516,0.0,65071.84147900516,68826.58247900517,65071.84147900516,68826.58247900517,68826.58247900517,58051.71899999991,65071.84147900516,38408.94897900518,11746.056479005196,0.0,65071.84147900516,10305.586999999941,10305.586999999941,http://www.zx555.net (#12),52474.26099999994,52474.26099999994,58051.71899999991,0.0,65071.84147900516,65071.84147900516,52474.26099999994,65071.84147900516,65071.84147900516,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-14_22-00-25-36900.html,0.0,10305.586999999941,0.0,65071.84147900516,10305.525999999954,0.0,0.0,65071.84147900516,65071.84147900516,65071.84147900516,65071.84147900516,65071.84147900516,0.0,58051.71899999991,37707.02418559585,65071.84147900516,10305.525999999954,0.0,65071.84147900516,0.0,10305.525999999954,65071.84147900516
0.0,57297.51259050748,77765.33459050776,0.0,77765.33459050776,77765.33459050776,77765.33459050776,77765.33459050776,77765.33459050776,49932.96799999985,77765.33459050776,35843.60059050762,12087.40859050747,0.0,77765.33459050776,10305.544999999925,10305.544999999925,http://www.zx555.net (#7),65998.14399999985,65998.14399999985,49932.96799999985,0.0,77765.33459050776,57297.51259050748,65998.14399999985,77765.33459050776,59599.79259050777,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-14_22-40-57-69351.html,0.0,10305.544999999925,0.0,77765.33459050776,10305.373000000138,0.0,0.0,77765.33459050776,77765.33459050776,57297.51259050748,57297.51259050748,57297.51259050748,0.0,49932.96799999985,33596.32891673943,77765.33459050776,10305.373000000138,0.0,57297.51259050748,0.0,10305.373000000138,77765.33459050776
0.0,63615.02456250556,63615.02456250556,0.0,63615.02456250556,67325.03556250555,63615.02456250556,67325.03556250555,67325.03556250555,56409.534999999996,63615.02456250556,37773.743562505566,11932.462562505572,0.0,63615.02456250556,10382.695999999996,10382.695999999996,http://www.zx555.net (#1),50549.97000000003,50549.97000000003,56409.534999999996,0.0,63615.02456250556,63615.02456250556,50549.97000000003,63615.02456250556,63615.02456250556,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-14_21-53-40-15022.html,0.0,10382.695999999996,0.0,63615.02456250556,10382.63300000003,0.0,0.0,63615.02456250556,63615.02456250556,63615.02456250556,63615.02456250556,63615.02456250556,0.0,56409.534999999996,36545.09005929417,63615.02456250556,10382.63300000003,0.0,63615.02456250556,0.0,10382.63300000003,63615.02456250556
