firstInteractive-FCP_std (ms),firstInteractive-FCP_min (ms),firstInteractive-FMP-ReverseSearch_avg (ms),firstInteractive-FMP-ReverseSearch_std (ms),firstInteractive-FCP-ReverseSearch_max (ms),firstInteractive-FMP-Network_avg (ms),firstInteractive-FMP-ReverseSearchFromNetworkFirstInteractive_max (ms),firstInteractive-FMP-Network_min (ms),firstInteractive-FMP-Network_max (ms),timeToFirstInteractive_max (ms),firstInteractive-FCP-ReverseSearch_min (ms),firstInteractive-StartNav_avg (ms),firstInteractive-StartNav_min (ms),firstInteractive-FMP_std (ms),firstInteractive-StartNav-ReverseSearch_max (ms),timeToFirstMeaningfulPaint_min (ms),timeToFirstMeaningfulPaint_max (ms),page_name,timeToOnload_min (ms),timeToOnload_avg (ms),timeToFirstInteractive_avg (ms),firstInteractive-FMP-ReverseSearchFromNetworkFirstInteractive_std (ms),firstInteractive-StartNav-ReverseSearch_min (ms),firstInteractive-FCP_avg (ms),timeToOnload_max (ms),firstInteractive-FMP-ReverseSearch_max (ms),firstInteractive-StartNav_max (ms),trace,firstInteractive-FMP-Network_std (ms),timeToFirstMeaningfulPaint_avg (ms),timeToFirstContentfulPaint_std (ms),firstInteractive-FCP-ReverseSearch_avg (ms),timeToFirstContentfulPaint_max (ms),timeToOnload_std (ms),timeToFirstInteractive_std (ms),firstInteractive-FMP-ReverseSearchFromNetworkFirstInteractive_avg (ms),firstInteractive-FMP-ReverseSearch_min (ms),firstInteractive-FCP_max (ms),firstInteractive-FMP_min (ms),firstInteractive-FMP_avg (ms),timeToFirstMeaningfulPaint_std (ms),timeToFirstInteractive_min (ms),firstInteractive-StartNav_std (ms),firstInteractive-StartNav-ReverseSearch_avg (ms),timeToFirstContentfulPaint_min (ms),firstInteractive-FCP-ReverseSearch_std (ms),firstInteractive-FMP_max (ms),firstInteractive-StartNav-ReverseSearch_std (ms),timeToFirstContentfulPaint_avg (ms),firstInteractive-FMP-ReverseSearchFromNetworkFirstInteractive_min (ms)
0.0,24731.06379000043,24731.06379000043,0.0,24731.06379000043,24734.588790000693,24731.06379000043,24734.588790000693,24734.588790000693,12055.850999999711,24731.06379000043,7071.777790000662,7071.777790000662,0.0,7071.777790000662,8132.643999999855,8132.643999999855,http://www.kir.jp (#11),4550.86400000006,9043.5,12055.850999999711,0.0,7071.777790000662,24731.06379000043,13536.13599999994,24731.06379000043,7071.777790000662,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_07-40-51-52731.html,0.0,8132.643999999855,0.0,24731.06379000043,8132.526999999769,6353.546762005528,0.0,24731.06379000043,24731.06379000043,24731.06379000043,24731.06379000043,24731.06379000043,0.0,12055.850999999711,0.0,7071.777790000662,8132.526999999769,0.0,24731.06379000043,0.0,8132.526999999769,24731.06379000043
0.0,17173.66397300098,17173.66397300098,0.0,17173.66397300098,17173.66397300098,17173.66397300098,17173.66397300098,17173.66397300098,9482.762000000253,17173.66397300098,13996.076639667563,7640.901973000728,0.0,17173.66397300098,5651.399999999441,5651.399999999441,http://www.search-results.com (#65),11812.873999999836,11812.873999999836,9482.762000000253,0.0,17173.66397300098,17173.66397300098,11812.873999999836,17173.66397300098,17173.66397300098,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_09-32-15-23656.html,0.0,5651.399999999441,0.0,17173.66397300098,5651.337000000291,0.0,0.0,17173.66397300098,17173.66397300098,17173.66397300098,17173.66397300098,17173.66397300098,0.0,9482.762000000253,5503.742706820782,17173.66397300098,5651.337000000291,0.0,17173.66397300098,0.0,5651.337000000291,17173.66397300098
0.0,18049.29570050046,18049.29570050046,0.0,18049.29570050046,18049.29570050046,18049.29570050046,18049.29570050046,18049.29570050046,10663.722000000274,18049.29570050046,7335.5737005001865,7335.5737005001865,0.0,18049.29570050046,6721.44700000016,6721.44700000016,http://www.imagebam.com (#28),11709.70100000035,11709.70100000035,10663.722000000274,0.0,18049.29570050046,18049.29570050046,11709.70100000035,18049.29570050046,7335.5737005001865,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_08-14-18-12465.html,0.0,6721.44700000016,0.0,18049.29570050046,6721.384000000078,0.0,0.0,18049.29570050046,18049.29570050046,18049.29570050046,18049.29570050046,18049.29570050046,0.0,10663.722000000274,0.0,18049.29570050046,6721.384000000078,0.0,18049.29570050046,0.0,6721.384000000078,18049.29570050046
0.0,25875.546365499275,,,,25875.546365499275,25875.546365499275,25875.546365499275,25875.546365499275,18464.70699999925,,7360.839365500025,7360.839365500025,0.0,,10095.526999999769,10095.526999999769,http://www.uc.cn (#39),23406.69599999953,23406.69599999953,18464.70699999925,0.0,,25875.546365499275,23406.69599999953,,7360.839365500025,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_08-38-12-79714.html,0.0,10095.526999999769,0.0,,10095.464999999851,0.0,0.0,25875.546365499275,,25875.546365499275,25875.546365499275,25875.546365499275,0.0,18464.70699999925,0.0,,10095.464999999851,,25875.546365499275,,10095.464999999851,25875.546365499275
0.0,33007.18729700322,33007.18729700322,0.0,33007.18729700322,46754.16029700346,33007.18729700322,46754.16029700346,46754.16029700346,25537.689000000122,33007.18729700322,7419.498297003098,7419.498297003098,0.0,33007.18729700322,15419.491000000387,15419.491000000387,http://www.guju.com.cn (#99),33216.79300000053,33216.79300000053,25537.689000000122,0.0,33007.18729700322,33007.18729700322,33216.79300000053,33007.18729700322,7419.498297003098,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_11-42-38-1149.html,0.0,15419.491000000387,0.0,33007.18729700322,13585.955000000075,0.0,0.0,33007.18729700322,33007.18729700322,33007.18729700322,33007.18729700322,33007.18729700322,0.0,25537.689000000122,0.0,33007.18729700322,13585.955000000075,0.0,33007.18729700322,0.0,13585.955000000075,33007.18729700322
0.0,18115.67116200348,18115.67116200348,0.0,18115.67116200348,18115.67116200348,18115.67116200348,18115.67116200348,18115.67116200348,10697.53299999965,18115.67116200348,7368.13816200383,7368.13816200383,0.0,18115.67116200348,6741.3030000003055,6741.3030000003055,http://www.imagebam.com (#46),11737.532999999821,11737.532999999821,10697.53299999965,0.0,18115.67116200348,18115.67116200348,11737.532999999821,18115.67116200348,7368.13816200383,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_08-52-20-5707.html,0.0,6741.3030000003055,0.0,18115.67116200348,6741.237999999896,0.0,0.0,18115.67116200348,18115.67116200348,18115.67116200348,18115.67116200348,18115.67116200348,0.0,10697.53299999965,0.0,18115.67116200348,6741.237999999896,0.0,18115.67116200348,0.0,6741.237999999896,18115.67116200348
0.0,25916.539636505455,25916.539636505455,0.0,25916.539636505455,28066.82363650529,25916.539636505455,28066.82363650529,28066.82363650529,18643.784999999836,25916.539636505455,7222.754636505619,7222.754636505619,0.0,25916.539636505455,13995.690999999642,13995.690999999642,http://www.freshnewsasia.com (#81),25329.014999998733,25329.014999998733,18643.784999999836,0.0,25916.539636505455,25916.539636505455,25329.014999998733,25916.539636505455,7222.754636505619,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_10-13-40-5964.html,0.0,13995.690999999642,0.0,25916.539636505455,13330.523000000045,0.0,0.0,25916.539636505455,25916.539636505455,25916.539636505455,25916.539636505455,25916.539636505455,0.0,18643.784999999836,0.0,25916.539636505455,13330.523000000045,0.0,25916.539636505455,0.0,13330.523000000045,25916.539636505455
0.0,19567.12066849906,,,,26445.021668499307,26445.021668499307,26445.021668499307,26445.021668499307,11743.993999999278,,7773.126668499783,7773.126668499783,0.0,,10345.27199999988,10345.27199999988,http://www.uc.cn (#43),23658.47800000012,23658.47800000012,11743.993999999278,0.0,,19567.12066849906,23658.47800000012,,7773.126668499783,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_08-48-00-30383.html,0.0,10345.27199999988,0.0,,10345.209999999963,0.0,0.0,26445.021668499307,,19567.12066849906,19567.12066849906,19567.12066849906,0.0,11743.993999999278,0.0,,10345.209999999963,,19567.12066849906,,10345.209999999963,26445.021668499307
0.0,27816.439330002187,48923.9263300024,0.0,48923.9263300024,48923.9263300024,48923.9263300024,48923.9263300024,48923.9263300024,20546.06900000003,48923.9263300024,7220.370330002159,7220.370330002159,0.0,48923.9263300024,12933.939000000246,12933.939000000246,http://www.vodafone.com.eg (#46),36595.70600000024,36595.70600000024,20546.06900000003,0.0,48923.9263300024,27816.439330002187,36595.70600000024,48923.9263300024,7220.370330002159,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_08-58-03-70427.html,0.0,12933.939000000246,0.0,48923.9263300024,12933.877000000328,0.0,0.0,48923.9263300024,48923.9263300024,27816.439330002187,27816.439330002187,27816.439330002187,0.0,20546.06900000003,0.0,48923.9263300024,12933.877000000328,0.0,27816.439330002187,0.0,12933.877000000328,48923.9263300024
0.0,18633.347367996004,18633.347367996004,0.0,18633.347367996004,18633.347367996004,18633.347367996004,18633.347367996004,18633.347367996004,11210.986000000154,18633.347367996004,7372.361367995851,7372.361367995851,0.0,18633.347367996004,7244.773000000045,7244.773000000045,http://www.imagebam.com (#34),12260.266000000294,12260.266000000294,11210.986000000154,0.0,18633.347367996004,18633.347367996004,12260.266000000294,18633.347367996004,7372.361367995851,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_08-27-40-72898.html,0.0,7244.773000000045,0.0,18633.347367996004,7244.709999999963,0.0,0.0,18633.347367996004,18633.347367996004,18633.347367996004,18633.347367996004,18633.347367996004,0.0,11210.986000000154,0.0,18633.347367996004,7244.709999999963,0.0,18633.347367996004,0.0,7244.709999999963,18633.347367996004
0.0,24690.521816498407,31545.39181649884,0.0,31545.39181649884,33436.26381649853,31545.39181649884,33436.26381649853,33436.26381649853,17479.559999999397,31545.39181649884,27481.3201498322,7160.96181649901,0.0,31545.39181649884,8816.092999999411,8816.092999999411,http://www.utah.edu (#35),23070.598999999464,23070.598999999464,17479.559999999397,0.0,31545.39181649884,24690.521816498407,23070.598999999464,31545.39181649884,31545.39181649884,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_08-33-03-36460.html,0.0,8816.092999999411,0.0,31545.39181649884,8816.029000000097,0.0,0.0,31545.39181649884,31545.39181649884,24690.521816498407,24690.521816498407,24690.521816498407,0.0,17479.559999999397,9954.901861435666,31545.39181649884,8816.029000000097,0.0,24690.521816498407,0.0,8816.029000000097,31545.39181649884
0.0,34227.86499549369,51210.73899549374,0.0,51210.73899549374,51210.73899549374,51210.73899549374,51210.73899549374,51210.73899549374,26842.83999999999,51210.73899549374,7335.024995493703,7335.024995493703,0.0,51210.73899549374,15502.001999999862,15502.001999999862,http://www.guju.com.cn (#85),44792.91800000006,44792.91800000006,26842.83999999999,0.0,51210.73899549374,34227.86499549369,44792.91800000006,51210.73899549374,7335.024995493703,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_11-02-24-68615.html,0.0,15502.001999999862,0.0,51210.73899549374,13678.820999999996,0.0,0.0,51210.73899549374,51210.73899549374,34227.86499549369,34227.86499549369,34227.86499549369,0.0,26842.83999999999,0.0,51210.73899549374,13678.820999999996,0.0,34227.86499549369,0.0,13678.820999999996,51210.73899549374
0.0,61588.89773449494,61588.89773449494,0.0,61588.89773449494,62938.00573449567,61588.89773449494,62938.00573449567,62938.00573449567,54307.60300000018,61588.89773449494,34410.09623449485,7231.294734494761,0.0,61588.89773449494,36233.21700000018,36233.21700000018,http://www.pantip.com (#38),53737.27600000054,53737.27600000054,54307.60300000018,0.0,61588.89773449494,61588.89773449494,53737.27600000054,61588.89773449494,61588.89773449494,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_08-44-58-81084.html,0.0,36233.21700000018,0.0,61588.89773449494,35049.83400000073,0.0,0.0,61588.89773449494,61588.89773449494,61588.89773449494,61588.89773449494,61588.89773449494,0.0,54307.60300000018,38436.629690346344,61588.89773449494,35049.83400000073,0.0,61588.89773449494,0.0,35049.83400000073,61588.89773449494
0.0,29780.647155998795,29780.647155998795,0.0,29780.647155998795,30141.02915599963,29780.647155998795,30141.02915599963,30141.02915599963,20895.270000000073,29780.647155998795,8835.377155998722,8835.377155998722,0.0,29780.647155998795,15189.184000000358,15189.184000000358,http://www.libsyn.com (#72),22344.1790000014,22344.1790000014,20895.270000000073,0.0,29780.647155998795,29780.647155998795,22344.1790000014,29780.647155998795,8835.377155998722,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_09-56-56-31780.html,0.0,15189.184000000358,0.0,29780.647155998795,15189.12200000137,0.0,0.0,29780.647155998795,29780.647155998795,29780.647155998795,29780.647155998795,29780.647155998795,0.0,20895.270000000073,0.0,29780.647155998795,15189.12200000137,0.0,29780.647155998795,0.0,15189.12200000137,29780.647155998795
0.0,35267.738149500656,45643.640149501916,0.0,45643.640149501916,47849.402149500806,45643.640149501916,47849.402149500806,47849.402149500806,27999.445999999734,45643.640149501916,26430.96614950142,7218.292149500921,0.0,45643.640149501916,21287.722000001,21287.722000001,http://www.pantip.com (#43),37758.51800000109,37758.51800000109,27999.445999999734,0.0,45643.640149501916,35267.738149500656,37758.51800000109,45643.640149501916,45643.640149501916,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_08-59-09-51399.html,0.0,21287.722000001,0.0,45643.640149501916,20095.355000000447,0.0,0.0,45643.640149501916,45643.640149501916,35267.738149500656,35267.738149500656,35267.738149500656,0.0,27999.445999999734,27170.824140253644,45643.640149501916,20095.355000000447,0.0,35267.738149500656,0.0,20095.355000000447,45643.640149501916
0.0,27511.929559495784,48476.153559495935,0.0,48476.153559495935,48476.153559495935,48476.153559495935,48476.153559495935,48476.153559495935,20392.691999999824,48476.153559495935,7069.237559495959,7069.237559495959,0.0,48476.153559495935,12892.180000000168,12892.180000000168,http://www.vodafone.com.eg (#26),36299.72599999979,36299.72599999979,20392.691999999824,0.0,48476.153559495935,27511.929559495784,36299.72599999979,48476.153559495935,7069.237559495959,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_08-13-02-4138.html,0.0,12892.180000000168,0.0,48476.153559495935,12892.120000000112,0.0,0.0,48476.153559495935,48476.153559495935,27511.929559495784,27511.929559495784,27511.929559495784,0.0,20392.691999999824,0.0,48476.153559495935,12892.120000000112,0.0,27511.929559495784,0.0,12892.120000000112,48476.153559495935
0.0,14016.286227497343,14016.286227497343,0.0,14016.286227497343,17124.861227497342,14016.286227497343,17124.861227497342,17124.861227497342,6654.776000000025,14016.286227497343,12679.604027497346,7311.510227497318,0.0,14037.65122749738,6433.987000000081,6433.987000000081,http://www.oa.com (#13),10927.509000000078,10927.509000000078,6654.776000000025,0.0,14016.286227497343,14016.286227497343,10927.509000000078,14016.286227497343,14037.65122749738,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_07-44-32-47771.html,0.0,6433.987000000081,0.0,14016.286227497343,6433.925000000047,0.0,0.0,14016.286227497343,14016.286227497343,14016.286227497343,14016.286227497343,14016.286227497343,0.0,6654.776000000025,3000.869921973342,14020.55922749735,6433.925000000047,0.0,14016.286227497343,9.554718467872977,6433.925000000047,14016.286227497343
0.0,18472.844250500784,28776.05725050229,0.0,28776.05725050229,28776.05725050229,28776.05725050229,28776.05725050229,28776.05725050229,11402.826000000001,28776.05725050229,7020.018250500783,7020.018250500783,0.0,28776.05725050229,9597.272000001743,9597.272000001743,http://www.vfsglobal.com (#56),22380.491000000387,22380.491000000387,11402.826000000001,0.0,28776.05725050229,18472.844250500784,22380.491000000387,28776.05725050229,7020.018250500783,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_09-20-57-52129.html,0.0,9597.272000001743,0.0,28776.05725050229,9597.208000000566,0.0,0.0,28776.05725050229,28776.05725050229,18472.844250500784,18472.844250500784,18472.844250500784,0.0,11402.826000000001,0.0,28776.05725050229,9597.208000000566,0.0,18472.844250500784,0.0,9597.208000000566,28776.05725050229
0.0,33892.89151850923,40856.30051850982,0.0,40856.30051850982,42283.345518510294,40856.30051850982,42283.345518510294,42283.345518510294,26067.973999999675,40856.30051850982,7774.917518509552,7774.917518509552,0.0,40856.30051850982,13039.759999999776,13039.759999999776,http://www.theaa.com (#5),35613.33899999969,35613.33899999969,26067.973999999675,0.0,40856.30051850982,33892.89151850923,35613.33899999969,40856.30051850982,7774.917518509552,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_09-15-10-14030.html,0.0,13039.759999999776,0.0,40856.30051850982,13039.464999999851,0.0,0.0,40856.30051850982,40856.30051850982,33892.89151850923,33892.89151850923,33892.89151850923,0.0,26067.973999999675,0.0,40856.30051850982,13039.464999999851,0.0,33892.89151850923,0.0,13039.464999999851,40856.30051850982
