firstInteractive-FCP_std (ms),firstInteractive-FCP_min (ms),firstInteractive-FMP-ReverseSearch_avg (ms),firstInteractive-FMP-ReverseSearch_std (ms),firstInteractive-FCP-ReverseSearch_max (ms),firstInteractive-FMP-Network_avg (ms),firstInteractive-FMP-ReverseSearchFromNetworkFirstInteractive_max (ms),firstInteractive-FMP-Network_min (ms),firstInteractive-FMP-Network_max (ms),timeToFirstInteractive_max (ms),firstInteractive-FCP-ReverseSearch_min (ms),firstInteractive-StartNav_avg (ms),firstInteractive-StartNav_min (ms),firstInteractive-FMP_std (ms),firstInteractive-StartNav-ReverseSearch_max (ms),timeToFirstMeaningfulPaint_min (ms),timeToFirstMeaningfulPaint_max (ms),page_name,timeToOnload_min (ms),timeToOnload_avg (ms),timeToFirstInteractive_avg (ms),firstInteractive-FMP-ReverseSearchFromNetworkFirstInteractive_std (ms),firstInteractive-StartNav-ReverseSearch_min (ms),firstInteractive-FCP_avg (ms),timeToOnload_max (ms),firstInteractive-FMP-ReverseSearch_max (ms),firstInteractive-StartNav_max (ms),trace,firstInteractive-FMP-Network_std (ms),timeToFirstMeaningfulPaint_avg (ms),timeToFirstContentfulPaint_std (ms),firstInteractive-FCP-ReverseSearch_avg (ms),timeToFirstContentfulPaint_max (ms),timeToOnload_std (ms),timeToFirstInteractive_std (ms),firstInteractive-FMP-ReverseSearchFromNetworkFirstInteractive_avg (ms),firstInteractive-FMP-ReverseSearch_min (ms),firstInteractive-FCP_max (ms),firstInteractive-FMP_min (ms),firstInteractive-FMP_avg (ms),timeToFirstMeaningfulPaint_std (ms),timeToFirstInteractive_min (ms),firstInteractive-StartNav_std (ms),firstInteractive-StartNav-ReverseSearch_avg (ms),timeToFirstContentfulPaint_min (ms),firstInteractive-FCP-ReverseSearch_std (ms),firstInteractive-FMP_max (ms),firstInteractive-StartNav-ReverseSearch_std (ms),timeToFirstContentfulPaint_avg (ms),firstInteractive-FMP-ReverseSearchFromNetworkFirstInteractive_min (ms)
0.0,57725.67551099836,57725.67551099836,0.0,57725.67551099836,58227.71451099837,57725.67551099836,58227.71451099837,58227.71451099837,50590.272000001285,57725.67551099836,7085.403510997072,7085.403510997072,0.0,57725.67551099836,28632.655000001192,28632.655000001192,http://www.applitrack.com (#88),46573.32100000046,46573.32100000046,50590.272000001285,0.0,57725.67551099836,57725.67551099836,46573.32100000046,57725.67551099836,7085.403510997072,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-43-03-76021.html,0.0,28632.655000001192,0.0,57725.67551099836,28632.591000000015,0.0,0.0,57725.67551099836,57725.67551099836,57725.67551099836,57725.67551099836,57725.67551099836,0.0,50590.272000001285,0.0,57725.67551099836,28632.591000000015,0.0,57725.67551099836,0.0,28632.591000000015,57725.67551099836
0.0,24002.86624900396,73729.76224900453,0.0,73729.76224900453,73729.76224900453,73729.76224900453,73729.76224900453,73729.76224900453,66261.95500000051,73729.76224900453,37814.32174900416,7417.807249004021,0.0,73729.76224900453,30282.080000000075,30282.080000000075,http://www.ilgiornale.it (#90),64911.20999999903,64911.20999999903,66261.95500000051,0.0,73729.76224900453,24002.86624900396,64911.20999999903,73729.76224900453,73729.76224900453,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-31-10-10267.html,0.0,30282.080000000075,0.0,73729.76224900453,16488.343000000343,0.0,0.0,73729.76224900453,73729.76224900453,24002.86624900396,73729.76224900453,73729.76224900453,0.0,66261.95500000051,28551.89918535126,73729.76224900453,16488.343000000343,0.0,73729.76224900453,0.0,16488.343000000343,73729.76224900453
0.0,40595.04382699858,50322.61882699843,0.0,50322.61882699843,55072.929826998414,50322.61882699843,55072.929826998414,55072.929826998414,28256.68900000015,50322.61882699843,12288.354826998431,12288.354826998431,0.0,50322.61882699843,12132.093000000343,12132.093000000343,http://www.fabric.com (#24),37826.32600000035,37826.32600000035,28256.68900000015,0.0,50322.61882699843,40595.04382699858,37826.32600000035,50322.61882699843,12288.354826998431,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-43-24-51363.html,0.0,12132.093000000343,0.0,50322.61882699843,12067.717000000179,0.0,0.0,50322.61882699843,50322.61882699843,40595.04382699858,40595.04382699858,40595.04382699858,0.0,28256.68900000015,0.0,50322.61882699843,12067.717000000179,0.0,40595.04382699858,0.0,12067.717000000179,50322.61882699843
0.0,43855.52357549974,88850.44857550085,0.0,88850.44857550085,72885.44757549946,71859.08157549982,72885.44757549946,72885.44757549946,35862.035000000236,88850.44857550085,7943.488575499505,7943.488575499505,0.0,88850.44857550085,28596.27400000021,28596.27400000021,http://www.carmax.com (#82),76751.64600000158,76751.64600000158,35862.035000000236,0.0,88850.44857550085,43855.52357549974,76751.64600000158,88850.44857550085,7943.488575499505,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-08-20-11436.html,0.0,28596.27400000021,0.0,88850.44857550085,28580.31000000052,0.0,0.0,71859.08157549982,88850.44857550085,43855.52357549974,43855.52357549974,43855.52357549974,0.0,35862.035000000236,0.0,88850.44857550085,28580.31000000052,0.0,43855.52357549974,0.0,28580.31000000052,71859.08157549982
0.0,44257.55662800477,44257.55662800477,0.0,44257.55662800477,48935.54862800411,44257.55662800477,48935.54862800411,48935.54862800411,37120.481000001666,44257.55662800477,7087.0756280031055,7087.0756280031055,0.0,44257.55662800477,12123.70399999991,12123.70399999991,http://www.fabric.com (#9),36952.781000001356,36952.781000001356,37120.481000001666,0.0,44257.55662800477,44257.55662800477,36952.781000001356,44257.55662800477,7087.0756280031055,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-47-46-81007.html,0.0,12123.70399999991,0.0,44257.55662800477,12071.934000000358,0.0,0.0,44257.55662800477,44257.55662800477,44257.55662800477,44257.55662800477,44257.55662800477,0.0,37120.481000001666,0.0,44257.55662800477,12071.934000000358,0.0,44257.55662800477,0.0,12071.934000000358,44257.55662800477
0.0,59335.30999799693,59335.30999799693,0.0,59335.30999799693,60499.947997997166,59335.30999799693,60499.947997997166,60499.947997997166,49494.60799999969,59335.30999799693,9790.70199799724,9790.70199799724,0.0,59335.30999799693,9833.98099999968,9833.98099999968,http://www.silikonvadisi.tv (#58),47573.82799999975,47573.82799999975,49494.60799999969,0.0,59335.30999799693,59335.30999799693,47573.82799999975,59335.30999799693,9790.70199799724,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-12-17-65807.html,0.0,9833.98099999968,0.0,59335.30999799693,9833.916000000201,0.0,0.0,59335.30999799693,59335.30999799693,59335.30999799693,59335.30999799693,59335.30999799693,0.0,49494.60799999969,0.0,59335.30999799693,9833.916000000201,0.0,59335.30999799693,0.0,9833.916000000201,59335.30999799693
0.0,32833.415027500065,49758.78002750038,0.0,49758.78002750038,58725.05702749985,49758.78002750038,58725.05702749985,58725.05702749985,17414.83899999962,49758.78002750038,15368.576027500443,15368.576027500443,0.0,49758.78002750038,11028.669999999925,11028.669999999925,http://www.etorrent.co.kr (#6),48316.14999999944,48316.14999999944,17414.83899999962,0.0,49758.78002750038,32833.415027500065,48316.14999999944,49758.78002750038,15368.576027500443,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-06-11-96365.html,0.0,11028.669999999925,0.0,49758.78002750038,10515.793999999762,0.0,0.0,49758.78002750038,49758.78002750038,32833.415027500065,32833.415027500065,32833.415027500065,0.0,17414.83899999962,0.0,49758.78002750038,10515.793999999762,0.0,32833.415027500065,0.0,10515.793999999762,49758.78002750038
0.0,51288.227181986374,51288.227181986374,0.0,51288.227181986374,64404.590181987915,51288.227181986374,64404.590181987915,64404.590181987915,44028.677999999774,51288.227181986374,36595.33451531978,7209.5491819866,0.0,51288.227181986374,28738.417000001296,28738.417000001296,http://www.findlaw.com (#59),43822.656000001356,43822.656000001356,44028.677999999774,0.0,51288.227181986374,51288.227181986374,43822.656000001356,51288.227181986374,51288.227181986374,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-19-02-38843.html,0.0,28738.417000001296,0.0,51288.227181986374,28322.471000000834,0.0,0.0,51288.227181986374,51288.227181986374,51288.227181986374,51288.227181986374,51288.227181986374,0.0,44028.677999999774,25448.836608822705,51288.227181986374,28322.471000000834,0.0,51288.227181986374,0.0,28322.471000000834,51288.227181986374
0.0,58001.95536899267,58001.95536899267,0.0,58001.95536899267,58442.69036899282,58001.95536899267,58442.69036899282,58442.69036899282,50906.10699999964,58001.95536899267,7045.848368993029,7045.848368993029,0.0,58001.95536899267,28639.375,28639.375,http://www.applitrack.com (#94),46902.66100000031,46902.66100000031,50906.10699999964,0.0,58001.95536899267,58001.95536899267,46902.66100000031,58001.95536899267,7045.848368993029,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-59-48-41907.html,0.0,28639.375,0.0,58001.95536899267,28639.311000000685,0.0,0.0,58001.95536899267,58001.95536899267,58001.95536899267,58001.95536899267,58001.95536899267,0.0,50906.10699999964,0.0,58001.95536899267,28639.311000000685,0.0,58001.95536899267,0.0,28639.311000000685,58001.95536899267
0.0,66426.22160200335,,,,73775.7446020028,73775.7446020028,73775.7446020028,73775.7446020028,59341.86300000109,,56527.577768669835,7034.358602002263,0.0,,29810.862999999896,29810.862999999896,http://www.ilgiornale.it (#86),65328.444000000134,65328.444000000134,59341.86300000109,0.0,,66426.22160200335,65328.444000000134,,66426.22160200335,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-15-05-70524.html,0.0,29810.862999999896,0.0,,15894.482000000775,0.0,0.0,73775.7446020028,,66426.22160200335,66426.22160200335,66426.22160200335,0.0,59341.86300000109,24246.6265372144,,15894.482000000775,,66426.22160200335,,15894.482000000775,73775.7446020028
